Account.ExternalID__c,Amount,CloseDate,CreatedDate,LeadSource,Name,StageName,Type,Difficulty__c,ExternalID__c
ACC-271,230000,2025-02-23,2022-01-07T04:23:00+0200,Web,Monetize synergistic portals,Closed Won,New Customer,20,Opp-854
ACC-740,203000,2024-06-19,2024-04-08T02:08:00+0200,Web,Revolutionize interactive channels,Id. Decision Makers,Existing Customer - Upgrade,70,Opp-855
ACC-828,143000,2024-09-01,2020-07-02T22:09:00+0200,Direct Mail,Integrate dot-com niches,Negotiation/Review,Existing Customer - Upgrade,75,Opp-856
ACC-281,225000,2025-03-05,2022-11-02T02:06:00+0200,Trade Show,Implement visionary e-business,Closed Won,Existing Customer - Replacement,35,Opp-857
ACC-80,205000,2024-05-30,2022-01-12T22:25:00+0200,Phone Inquiry,Deploy visionary mindshare,Id. Decision Makers,Existing Customer - Downgrade,80,Opp-858
ACC-543,135000,2025-02-11,2023-06-11T07:38:00+0200,Web,Enhance front-end networks,Negotiation/Review,Existing Customer - Upgrade,80,Opp-859
ACC-71,112000,2025-03-14,2022-09-08T09:44:00+0200,Phone Inquiry,Embrace b2b relationships,Value Proposition,Existing Customer - Downgrade,85,Opp-860
ACC-918,90000,2025-02-20,2022-09-10T11:44:00+0200,Direct Mail,Repurpose cross-media communities,Qualification,Existing Customer - Upgrade,15,Opp-861
ACC-712,187000,2024-06-01,2024-12-13T00:27:00+0200,Direct Mail,E-enable efficient infrastructures,Negotiation/Review,Existing Customer - Replacement,60,Opp-862
ACC-355,36000,2025-03-03,2023-03-08T11:08:00+0200,Direct Mail,Re-intermediate synergistic solutions,Closed Won,Existing Customer - Replacement,55,Opp-863
ACC-270,29000,2024-10-15,2020-01-31T20:48:00+0200,Web,Innovate visionary paradigms,Perception Analysis,New Customer,20,Opp-864
ACC-823,211000,2024-04-09,2024-06-01T21:13:00+0200,Phone Inquiry,Matrix cross-media users,Qualification,Existing Customer - Downgrade,30,Opp-865
ACC-823,195000,2024-06-30,2020-02-09T03:20:00+0200,Other,Matrix innovative technologies,Prospecting,Existing Customer - Replacement,95,Opp-866
ACC-311,175000,2024-12-31,2023-03-02T08:30:00+0200,Phone Inquiry,Optimize leading-edge info-mediaries,Perception Analysis,Existing Customer - Replacement,75,Opp-867
ACC-922,35000,2025-02-20,2020-09-12T04:36:00+0200,Partner Referral,Envisioneer one-to-one partnerships,Closed Lost,Existing Customer - Replacement,40,Opp-868
ACC-718,98000,2024-11-07,2023-02-09T17:37:00+0200,Other,Benchmark revolutionary synergies,Qualification,Existing Customer - Upgrade,0,Opp-869
ACC-914,182000,2024-10-21,2024-10-11T13:52:00+0200,Partner Referral,Implement turn-key supply-chains,Perception Analysis,Existing Customer - Downgrade,30,Opp-870
ACC-896,11000,2024-04-22,2024-12-10T13:57:00+0200,Partner Referral,Deploy intuitive communities,Needs Analysis,Existing Customer - Upgrade,5,Opp-871
ACC-476,71000,2024-10-21,2023-06-11T17:53:00+0200,Trade Show,Incubate open-source markets,Prospecting,Existing Customer - Replacement,0,Opp-872
ACC-369,226000,2024-04-13,2024-02-04T21:15:00+0200,Other,Unleash 24/7 infrastructures,Perception Analysis,Existing Customer - Downgrade,35,Opp-873
ACC-352,194000,2024-06-20,2021-11-07T14:35:00+0200,Web,Engineer next-generation initiatives,Perception Analysis,Existing Customer - Downgrade,55,Opp-874
ACC-105,236000,2025-03-10,2022-11-07T22:54:00+0200,Trade Show,Incubate cutting-edge vortals,Closed Lost,Existing Customer - Replacement,70,Opp-875
ACC-135,199000,2024-09-02,2022-05-03T05:51:00+0200,Direct Mail,Enable revolutionary content,Needs Analysis,Existing Customer - Replacement,5,Opp-876
ACC-730,90000,2024-11-18,2023-12-08T07:32:00+0200,Phone Inquiry,Transform impactful partnerships,Id. Decision Makers,Existing Customer - Downgrade,90,Opp-877
ACC-414,78000,2024-10-07,2023-03-09T23:01:00+0200,Web,Extend wireless supply-chains,Qualification,Existing Customer - Upgrade,55,Opp-878
ACC-71,239000,2024-06-25,2023-04-06T11:42:00+0200,Partner Referral,Utilize magnetic e-services,Closed Won,New Customer,100,Opp-879
ACC-497,62000,2025-01-16,2020-04-04T03:51:00+0200,Web,Redefine revolutionary networks,Closed Won,Existing Customer - Upgrade,15,Opp-880
ACC-130,170000,2025-02-23,2022-11-03T16:57:00+0200,Direct Mail,Extend clicks-and-mortar communities,Negotiation/Review,New Customer,5,Opp-881
ACC-944,111000,2024-04-23,2023-04-06T04:59:00+0200,Trade Show,Iterate 24/365 synergies,Negotiation/Review,Existing Customer - Replacement,20,Opp-882
ACC-741,163000,2025-01-11,2020-07-12T20:44:00+0200,Direct Mail,Enhance robust content,Qualification,Existing Customer - Downgrade,10,Opp-883
ACC-119,199000,2024-05-18,2024-12-10T23:55:00+0200,Partner Referral,Architect vertical paradigms,Closed Lost,New Customer,55,Opp-884
ACC-99,172000,2025-03-29,2024-08-09T07:16:00+0200,Web,Deploy end-to-end e-business,Negotiation/Review,Existing Customer - Upgrade,35,Opp-885
ACC-417,22000,2024-09-22,2023-08-03T00:13:00+0200,Partner Referral,Scale global content,Id. Decision Makers,Existing Customer - Replacement,10,Opp-886
ACC-187,13000,2024-11-30,2020-05-10T06:24:00+0200,Phone Inquiry,Drive best-of-breed initiatives,Perception Analysis,New Customer,75,Opp-887
ACC-72,20000,2024-04-29,2023-05-04T17:23:00+0200,Direct Mail,Matrix plug-and-play users,Negotiation/Review,Existing Customer - Replacement,95,Opp-888
ACC-841,162000,2024-06-16,2023-08-06T06:26:00+0200,Other,Cultivate transparent interfaces,Id. Decision Makers,New Customer,100,Opp-889
ACC-734,80000,2025-03-14,2025-02-07T13:12:00+0200,Other,Synthesize cross-platform content,Perception Analysis,Existing Customer - Downgrade,90,Opp-890
ACC-346,127000,2024-09-09,2024-02-05T22:16:00+0200,Direct Mail,Transform web-enabled networks,Proposal/Price Quote,Existing Customer - Upgrade,5,Opp-891
ACC-820,242000,2025-01-13,2024-10-05T12:17:00+0200,Trade Show,Morph e-business solutions,Needs Analysis,Existing Customer - Replacement,80,Opp-892
ACC-969,246000,2024-05-16,2020-05-05T01:38:00+0200,Partner Referral,Incentivize e-business applications,Closed Won,Existing Customer - Downgrade,50,Opp-893
ACC-739,16000,2025-01-26,2023-07-03T03:15:00+0200,Phone Inquiry,Strategize global roi,Prospecting,Existing Customer - Upgrade,30,Opp-894
ACC-90,176000,2024-12-11,2022-07-06T05:03:00+0200,Trade Show,Evolve compelling architectures,Value Proposition,Existing Customer - Upgrade,55,Opp-895
ACC-931,198000,2024-12-22,2022-09-01T07:38:58+0200,Partner Referral,Monetize granular vortals,Closed Won,Existing Customer - Replacement,30,Opp-896
ACC-163,114000,2024-04-16,2022-05-08T14:37:00+0200,Web,Productize efficient mindshare,Closed Won,Existing Customer - Downgrade,30,Opp-897
ACC-305,174000,2024-09-02,2020-05-05T11:06:00+0200,Direct Mail,Benchmark bricks-and-clicks web-readiness,Needs Analysis,Existing Customer - Upgrade,20,Opp-898
ACC-172,11000,2025-01-25,2023-08-03T03:36:00+0200,Direct Mail,Leverage magnetic interfaces,Perception Analysis,Existing Customer - Downgrade,40,Opp-899
ACC-346,200000,2024-09-29,2024-08-03T01:52:00+0200,Other,Productize end-to-end schemas,Perception Analysis,New Customer,85,Opp-900
ACC-321,197000,2024-07-15,2021-11-01T02:23:58+0200,Direct Mail,Facilitate world-class web services,Value Proposition,New Customer,65,Opp-901
ACC-523,59000,2024-09-26,2022-09-03T14:08:00+0200,Direct Mail,Implement strategic functionalities,Id. Decision Makers,Existing Customer - Upgrade,75,Opp-902
ACC-222,78000,2025-03-10,2024-07-08T21:17:00+0200,Phone Inquiry,Utilize integrated bandwidth,Prospecting,New Customer,45,Opp-903
ACC-562,32000,2024-06-30,2020-01-03T19:57:00+0200,Partner Referral,Iterate distributed deliverables,Proposal/Price Quote,Existing Customer - Replacement,20,Opp-904
ACC-46,111000,2024-10-04,2021-08-11T21:51:00+0200,Phone Inquiry,Mesh seamless platforms,Proposal/Price Quote,New Customer,60,Opp-905
ACC-396,136000,2025-01-26,2024-06-09T09:11:00+0200,Phone Inquiry,Repurpose robust metrics,Negotiation/Review,Existing Customer - Upgrade,70,Opp-906
ACC-383,46000,2025-01-18,2022-04-02T00:58:00+0200,Web,Exploit real-time paradigms,Perception Analysis,Existing Customer - Downgrade,50,Opp-907
ACC-474,95000,2025-01-22,2020-06-12T16:16:00+0200,Web,Disintermediate b2b channels,Qualification,Existing Customer - Replacement,0,Opp-908
ACC-170,225000,2025-02-03,2022-08-08T13:38:00+0200,Direct Mail,Engage distributed systems,Perception Analysis,Existing Customer - Replacement,75,Opp-909
ACC-175,76000,2025-03-02,2022-05-10T06:45:00+0200,Other,Utilize extensible info-mediaries,Closed Won,Existing Customer - Upgrade,35,Opp-910
ACC-905,219000,2025-02-06,2022-10-10T17:23:00+0200,Partner Referral,Deploy visionary content,Proposal/Price Quote,Existing Customer - Downgrade,5,Opp-911
ACC-721,12000,2024-05-15,2022-06-04T13:14:00+0200,Trade Show,Integrate e-business networks,Prospecting,Existing Customer - Upgrade,80,Opp-912
ACC-299,116000,2024-09-05,2022-07-01T06:47:00+0200,Trade Show,Aggregate efficient markets,Needs Analysis,Existing Customer - Replacement,70,Opp-913
ACC-177,20000,2024-04-14,2024-06-05T22:07:00+0200,Other,Redefine transparent portals,Prospecting,New Customer,5,Opp-914
ACC-7,200000,2024-04-10,2024-06-01T08:32:00+0200,Phone Inquiry,Productize mission-critical models,Closed Lost,Existing Customer - Downgrade,55,Opp-915
ACC-23,200000,2025-03-14,2021-10-08T09:51:00+0200,Trade Show,Brand clicks-and-mortar users,Id. Decision Makers,Existing Customer - Replacement,55,Opp-916
ACC-818,104000,2024-12-28,2024-01-06T04:32:00+0200,Web,Aggregate end-to-end eyeballs,Needs Analysis,Existing Customer - Downgrade,80,Opp-917
ACC-234,96000,2024-08-05,2025-01-04T06:22:00+0200,Web,E-enable visionary relationships,Qualification,Existing Customer - Upgrade,70,Opp-918
ACC-360,206000,2024-10-02,2021-11-03T16:38:58+0200,Partner Referral,Transform impactful systems,Id. Decision Makers,Existing Customer - Replacement,55,Opp-919
ACC-992,221000,2024-09-18,2020-11-08T23:53:00+0200,Other,Architect next-generation e-services,Prospecting,Existing Customer - Upgrade,100,Opp-920
ACC-930,31000,2024-06-02,2020-07-07T02:53:00+0200,Trade Show,Disintermediate clicks-and-mortar mindshare,Prospecting,Existing Customer - Replacement,60,Opp-921
ACC-796,153000,2025-03-05,2023-12-02T15:29:00+0200,Direct Mail,Evolve virtual users,Qualification,New Customer,80,Opp-922
ACC-973,87000,2025-03-04,2023-11-07T08:50:00+0200,Partner Referral,Generate wireless bandwidth,Prospecting,New Customer,75,Opp-923
ACC-613,216000,2024-11-22,2023-12-02T11:06:00+0200,Trade Show,Benchmark distributed e-services,Proposal/Price Quote,Existing Customer - Upgrade,25,Opp-924
ACC-75,11000,2024-04-20,2023-08-04T17:32:00+0200,Direct Mail,Productize innovative experiences,Negotiation/Review,Existing Customer - Replacement,25,Opp-925
ACC-294,156000,2024-06-04,2023-03-09T09:15:00+0200,Web,Leverage bricks-and-clicks supply-chains,Needs Analysis,New Customer,10,Opp-926
ACC-725,89000,2024-04-14,2021-07-11T02:28:00+0200,Phone Inquiry,Target wireless content,Negotiation/Review,New Customer,25,Opp-927
ACC-137,203000,2024-08-16,2021-02-07T01:07:00+0200,Trade Show,Maximize cutting-edge schemas,Proposal/Price Quote,Existing Customer - Downgrade,40,Opp-928
ACC-558,225000,2024-06-28,2024-08-08T22:30:00+0200,Partner Referral,Harness next-generation mindshare,Needs Analysis,New Customer,50,Opp-929
ACC-798,40000,2025-03-09,2023-06-10T21:58:00+0200,Other,Syndicate 24/365 e-commerce,Id. Decision Makers,Existing Customer - Downgrade,10,Opp-930
ACC-296,29000,2025-01-19,2023-07-01T10:09:00+0200,Trade Show,Strategize turn-key experiences,Closed Lost,New Customer,0,Opp-931
ACC-259,165000,2024-10-25,2020-05-01T05:19:00+0200,Other,Deliver scalable supply-chains,Closed Lost,Existing Customer - Replacement,0,Opp-932
ACC-2,55000,2024-08-21,2023-06-01T06:31:00+0200,Phone Inquiry,Envisioneer customized metrics,Qualification,Existing Customer - Upgrade,45,Opp-933
ACC-393,140000,2024-12-25,2023-03-12T23:06:00+0200,Trade Show,Unleash mission-critical partnerships,Negotiation/Review,New Customer,30,Opp-934
ACC-380,114000,2024-07-09,2024-03-08T23:44:00+0200,Trade Show,Benchmark open-source niches,Id. Decision Makers,Existing Customer - Replacement,95,Opp-935
ACC-723,181000,2025-03-04,2024-12-08T16:47:00+0200,Other,Unleash magnetic content,Needs Analysis,Existing Customer - Replacement,15,Opp-936
ACC-957,219000,2024-06-30,2023-09-05T17:55:00+0200,Web,Seize web-enabled applications,Id. Decision Makers,Existing Customer - Replacement,50,Opp-937
ACC-948,37000,2024-03-31,2023-06-03T22:45:00+0200,Direct Mail,Morph rich interfaces,Value Proposition,Existing Customer - Downgrade,10,Opp-938
ACC-584,35000,2025-01-31,2023-05-02T15:04:00+0200,Direct Mail,Redefine open-source communities,Needs Analysis,Existing Customer - Downgrade,100,Opp-939
ACC-590,148000,2025-03-25,2024-09-09T05:21:00+0200,Direct Mail,Target distributed e-commerce,Negotiation/Review,Existing Customer - Upgrade,65,Opp-940
ACC-6,164000,2024-06-29,2020-05-01T21:38:00+0200,Direct Mail,Re-contextualize enterprise web services,Needs Analysis,New Customer,15,Opp-941
ACC-740,88000,2025-02-10,2021-10-02T23:42:00+0200,Phone Inquiry,Mesh next-generation deliverables,Proposal/Price Quote,Existing Customer - Downgrade,15,Opp-942
ACC-343,163000,2025-02-02,2024-12-06T11:37:00+0200,Phone Inquiry,Reinvent cross-media vortals,Id. Decision Makers,Existing Customer - Upgrade,25,Opp-943
ACC-760,17000,2024-05-27,2023-04-11T15:36:00+0200,Phone Inquiry,Generate b2c web services,Prospecting,Existing Customer - Replacement,10,Opp-944
ACC-431,66000,2024-06-18,2024-12-02T00:29:00+0200,Web,Transition rich systems,Negotiation/Review,New Customer,75,Opp-945
ACC-235,123000,2025-03-10,2020-07-07T08:42:00+0200,Partner Referral,Extend granular bandwidth,Perception Analysis,Existing Customer - Replacement,95,Opp-946
ACC-441,72000,2024-12-19,2020-10-01T16:25:00+0200,Direct Mail,Harness turn-key eyeballs,Prospecting,Existing Customer - Downgrade,25,Opp-947
ACC-665,53000,2024-04-25,2020-03-05T14:32:00+0200,Partner Referral,Brand vertical deliverables,Perception Analysis,Existing Customer - Upgrade,45,Opp-948
ACC-652,152000,2025-01-25,2021-11-01T03:06:00+0200,Trade Show,Disintermediate dot-com platforms,Negotiation/Review,Existing Customer - Replacement,75,Opp-949
ACC-480,48000,2024-04-26,2024-05-02T22:02:00+0200,Direct Mail,Incentivize end-to-end applications,Closed Lost,Existing Customer - Downgrade,25,Opp-950
ACC-749,134000,2024-08-25,2024-10-31T13:02:00+0200,Phone Inquiry,Engage proactive solutions,Prospecting,Existing Customer - Downgrade,10,Opp-951
ACC-210,246000,2024-12-24,2020-07-11T00:31:00+0200,Other,Re-intermediate compelling bandwidth,Qualification,Existing Customer - Downgrade,10,Opp-952
ACC-685,109000,2024-12-04,2024-10-09T18:20:00+0200,Partner Referral,Synthesize end-to-end e-business,Perception Analysis,Existing Customer - Downgrade,0,Opp-953
ACC-434,242000,2024-09-30,2025-02-03T05:19:00+0200,Partner Referral,Extend seamless channels,Negotiation/Review,Existing Customer - Downgrade,30,Opp-954
ACC-281,29000,2025-03-22,2023-05-07T23:32:58+0200,Other,Deploy cutting-edge e-markets,Closed Lost,Existing Customer - Replacement,75,Opp-955
ACC-263,79000,2025-02-06,2020-08-31T11:28:00+0200,Other,E-enable rich supply-chains,Needs Analysis,Existing Customer - Upgrade,85,Opp-956
ACC-534,42000,2024-04-13,2022-04-07T01:09:00+0200,Web,Implement enterprise vortals,Needs Analysis,Existing Customer - Upgrade,70,Opp-957
ACC-421,53000,2025-02-18,2020-09-05T00:49:00+0200,Other,Scale cutting-edge metrics,Id. Decision Makers,New Customer,35,Opp-958
ACC-598,205000,2024-12-19,2022-11-02T13:07:00+0200,Trade Show,Whiteboard rich e-services,Closed Lost,Existing Customer - Downgrade,25,Opp-959
ACC-534,199000,2025-03-07,2020-07-03T23:05:00+0200,Phone Inquiry,Optimize innovative platforms,Proposal/Price Quote,New Customer,20,Opp-960
ACC-357,202000,2024-10-25,2020-12-04T21:40:00+0200,Web,Harness world-class e-services,Prospecting,Existing Customer - Upgrade,80,Opp-961
ACC-742,124000,2024-08-18,2020-10-13T05:15:00+0200,Phone Inquiry,Re-intermediate magnetic niches,Prospecting,Existing Customer - Replacement,40,Opp-962
ACC-93,80000,2024-11-05,2023-01-13T05:26:00+0200,Other,Revolutionize out-of-the-box models,Qualification,Existing Customer - Replacement,50,Opp-963
ACC-987,20000,2025-01-13,2021-07-11T09:24:00+0200,Direct Mail,Re-intermediate bleeding-edge markets,Closed Lost,Existing Customer - Replacement,15,Opp-964
ACC-993,51000,2024-04-30,2024-07-05T06:29:00+0200,Other,Engineer value-added networks,Perception Analysis,Existing Customer - Replacement,75,Opp-965
ACC-552,128000,2024-07-29,2022-06-03T06:49:00+0200,Other,Embrace plug-and-play models,Negotiation/Review,Existing Customer - Upgrade,90,Opp-966
ACC-131,205000,2025-02-22,2021-08-11T08:42:00+0200,Direct Mail,Seize efficient methodologies,Qualification,Existing Customer - Downgrade,100,Opp-967
ACC-963,233000,2024-12-20,2022-03-09T10:02:58+0200,Phone Inquiry,Aggregate transparent convergence,Prospecting,Existing Customer - Replacement,5,Opp-968
ACC-991,227000,2024-10-10,2022-02-02T07:34:00+0200,Direct Mail,Embrace bleeding-edge methodologies,Qualification,Existing Customer - Downgrade,25,Opp-969
ACC-492,207000,2024-07-10,2023-11-09T15:45:00+0200,Trade Show,Strategize synergistic metrics,Closed Lost,Existing Customer - Downgrade,30,Opp-970
ACC-811,100000,2024-08-09,2022-01-08T20:57:00+0200,Direct Mail,Enhance clicks-and-mortar eyeballs,Value Proposition,New Customer,30,Opp-971
ACC-264,159000,2024-12-16,2023-02-08T10:05:00+0200,Partner Referral,Enable open-source web services,Perception Analysis,Existing Customer - Upgrade,100,Opp-972
ACC-897,135000,2024-05-10,2022-09-12T14:46:00+0200,Other,Visualize compelling channels,Needs Analysis,Existing Customer - Downgrade,20,Opp-973
ACC-776,105000,2024-11-20,2024-02-29T00:47:00+0200,Direct Mail,Whiteboard intuitive networks,Perception Analysis,Existing Customer - Replacement,55,Opp-974
ACC-351,116000,2025-01-19,2023-06-08T08:23:00+0200,Other,Envisioneer seamless info-mediaries,Closed Won,Existing Customer - Replacement,75,Opp-975
ACC-276,194000,2024-08-19,2024-12-12T13:52:00+0200,Phone Inquiry,Re-contextualize granular infrastructures,Closed Lost,Existing Customer - Upgrade,15,Opp-976
ACC-127,10000,2024-05-13,2022-05-12T23:23:00+0200,Direct Mail,Strategize distributed portals,Prospecting,New Customer,20,Opp-977
ACC-943,242000,2024-06-24,2024-04-05T00:27:00+0200,Trade Show,Integrate plug-and-play partnerships,Negotiation/Review,Existing Customer - Downgrade,75,Opp-978
ACC-322,156000,2024-11-13,2021-11-02T23:32:58+0200,Partner Referral,Seize real-time technologies,Closed Lost,Existing Customer - Downgrade,30,Opp-979
ACC-678,198000,2025-01-10,2022-12-09T16:14:00+0200,Web,Envisioneer killer metrics,Perception Analysis,Existing Customer - Upgrade,45,Opp-980
ACC-857,181000,2024-11-30,2024-09-03T17:17:00+0200,Partner Referral,Syndicate integrated deliverables,Needs Analysis,Existing Customer - Upgrade,65,Opp-981
ACC-657,106000,2025-01-19,2021-05-04T10:59:00+0200,Direct Mail,Transform revolutionary interfaces,Qualification,Existing Customer - Upgrade,75,Opp-982
